Time (s), Voltage (V)
38.279594,-0.05132
38.2896,-0.05132
38.299598,-0.056207
38.309604,-0.041544
38.319602,-0.041544
38.329605,-0.036657
38.339603,-0.046432
38.349613,-0.046432
38.359615,-0.046432
38.369617,-0.041544
38.379619,-0.041544
38.389621,-0.046432
38.399623,-0.041544
38.409622,-0.05132
38.419628,-0.046432
38.42963,-0.041544
38.439636,-0.046432
38.449638,-0.036657
38.45964,-0.041544
38.469638,-0.041544
38.479644,-0.036657
38.489643,-0.05132
38.499649,-0.041544
38.509654,-0.041544
38.519657,-0.036657
38.529655,-0.041544
38.539657,-0.041544
38.549655,-0.046432
38.559661,-0.036657
38.569664,-0.041544
38.579666,-0.046432
38.589672,-0.036657
38.59967,-0.041544
38.609672,-0.041544
38.61967,-0.041544
38.629676,-0.036657
38.639675,-0.046432
38.649677,-0.036657
38.659675,-0.041544
38.669681,-0.036657
38.679679,-0.041544
38.689685,-0.05132
38.699687,-0.041544
38.709701,-0.041544
38.719703,-0.041544
38.729709,-0.041544
38.739711,-0.041544
38.749713,-0.041544
38.759716,-0.036657
38.769718,-0.036657
38.779727,-0.041544
38.789733,-0.031769
38.799739,-0.041544
38.809745,-0.036657
38.819744,-0.041544
38.829742,-0.041544
38.839752,-0.041544
38.84975,-0.041544
38.859752,-0.041544
38.869754,-0.036657
38.879756,-0.036657
38.889759,-0.041544
38.899765,-0.036657
38.909767,-0.036657
38.919769,-0.036657
38.929767,-0.041544
38.939769,-0.046432
38.949771,-0.036657
38.959777,-0.036657
38.969776,-0.036657
38.979774,-0.036657
38.98978,-0.036657
38.999782,-0.036657
39.009788,-0.036657
39.019786,-0.026882
39.029792,-0.036657
39.039791,-0.036657
39.049797,-0.036657
39.059795,-0.036657
39.069797,-0.026882
39.079799,-0.036657
39.089801,-0.036657
39.0998,-0.036657
39.109798,-0.031769
39.1198,-0.031769
39.129798,-0.031769
39.139801,-0.041544
39.149799,-0.036657
39.159805,-0.031769
39.169811,-0.031769
39.179813,-0.031769
39.189811,-0.036657
39.199817,-0.036657
39.209815,-0.031769
39.219818,-0.031769
39.22982,-0.031769
39.239818,-0.031769
39.249824,-0.036657
39.259826,-0.031769
39.269828,-0.036657
39.27983,-0.041544
39.289833,-0.031769
39.299831,-0.031769
39.309833,-0.036657
39.319835,-0.031769
39.329841,-0.026882
39.339839,-0.031769
39.349838,-0.031769
39.35984,-0.031769
39.369842,-0.036657
39.379844,-0.026882
39.389846,-0.041544
39.399848,-0.031769
39.409847,-0.031769
39.419849,-0.036657
39.429855,-0.026882
39.439857,-0.031769
39.449855,-0.036657
39.459861,-0.021994
39.469863,-0.026882
39.479873,-0.031769
39.489871,-0.026882
39.49987,-0.031769
39.509872,-0.031769
39.51987,-0.021994
39.529876,-0.026882
39.539878,-0.026882
39.549884,-0.026882
39.559883,-0.026882
39.569889,-0.026882
39.579887,-0.026882
39.589893,-0.036657
39.599891,-0.021994
39.609893,-0.026882
39.619892,-0.026882
39.629894,-0.021994
39.6399,-0.031769
39.649898,-0.026882
39.659904,-0.026882
39.669906,-0.026882
39.679912,-0.031769
39.68991,-0.026882
39.699913,-0.031769
39.709915,-0.031769
39.719917,-0.012219
39.729915,-0.026882
39.739921,-0.026882
39.749923,-0.026882
39.759929,-0.026882
39.769931,-0.026882
39.779937,-0.026882
39.789936,-0.031769
39.799934,-0.021994
39.80994,-0.026882
39.819938,-0.021994
39.829952,-0.026882
39.83995,-0.031769
39.849952,-0.031769
39.859954,-0.026882
39.869956,-0.026882
39.879959,-0.026882
39.889965,-0.026882
39.899967,-0.026882
39.909973,-0.017107
39.919971,-0.021994
39.929977,-0.021994
39.939983,-0.017107
39.949985,-0.026882
39.959983,-0.021994
39.969982,-0.017107
39.979991,-0.026882
39.990001,-0.021994
40,-0.021994
40.009998,-0.021994
40.02,-0.012219
40.030002,-0.017107
40.040008,-0.026882
40.05001,-0.012219
40.060012,-0.017107
40.070011,-0.021994
40.080013,-0.017107
40.090011,-0.017107
40.100013,-0.021994
40.110012,-0.017107
40.12001,-0.026882
40.130012,-0.012219
40.140014,-0.021994
40.150016,-0.026882
40.160015,-0.021994
40.170017,-0.017107
40.180019,-0.026882
40.190025,-0.021994
40.200023,-0.026882
40.210029,-0.021994
40.220031,-0.017107
40.230037,-0.026882
40.240039,-0.021994
40.250049,-0.021994
40.260051,-0.031769
40.270057,-0.026882
40.280063,-0.036657
40.290069,-0.05132
40.300071,-0.041544
40.310077,-0.05132
40.320075,-0.05132
40.330074,-0.046432
40.340076,-0.05132
40.350074,-0.046432
40.36008,-0.036657
40.370079,-0.036657
40.380081,-0.036657
40.390083,-0.036657
40.400089,-0.031769
40.410087,-0.031769
40.420097,-0.026882
40.430103,-0.031769
40.440109,-0.026882
40.450111,-0.021994
40.460121,-0.021994
40.470119,-0.017107
40.480121,-0.007331
40.490123,-0.017107
40.500125,-0.012219
40.510131,-0.017107
40.520137,-0.017107
40.530136,-0.012219
40.540138,-0.021994
40.55014,-0.012219
40.560146,-0.007331
40.570148,-0.017107
40.580146,-0.012219
40.590148,-0.007331
40.600151,-0.007331
40.610153,-0.012219
40.620155,-0.012219
40.630161,-0.021994
40.640159,-0.012219
40.650161,-0.012219
40.660163,-0.012219
40.670169,-0.007331
40.680168,-0.012219
40.690166,-0.017107
40.700176,-0.012219
40.710178,-0.012219
40.720184,-0.007331
40.730182,-0.012219
40.740188,-0.021994
40.750186,-0.012219
40.760189,-0.017107
40.770187,-0.002444
40.780193,-0.012219
40.790191,-0.017107
40.800197,-0.012219
40.810199,-0.007331
40.820201,-0.017107
40.830204,-0.017107
40.840206,-0.017107
40.850208,-0.012219
40.860206,-0.007331
40.870212,-0.002444
40.88021,-0.017107
40.890216,-0.012219
40.900222,-0.012219
40.910228,-0.007331
40.920227,-0.012219
40.930233,-0.002444
40.940235,-0.012219
40.950241,-0.012219
40.960243,-0.012219
40.970249,-0.007331
40.980247,-0.007331
40.990249,-0.012219
41.000251,-0.007331
41.010257,-0.012219
41.020256,-0.012219
41.030258,-0.007331
41.040264,-0.012219
41.050266,-0.012219
41.060272,-0.007331
41.070278,-0.007331
41.080284,-0.017107
41.090286,-0.012219
41.100288,-0.007331
41.11029,-0.002444
41.1203,-0.002444
41.130298,-0.017107
41.1403,-0.017107
41.150299,-0.012219
41.160305,-0.012219
41.170303,-0.012219
41.180313,-0.007331
41.190315,-0.021994
41.200317,-0.007331
41.210319,-0.017107
41.220321,-0.012219
41.230319,-0.007331
41.240322,-0.012219
41.250324,-0.007331
41.260322,-0.002444
41.270328,-0.007331
41.280326,-0.017107
41.290332,-0.007331
41.300331,-0.012219
41.310337,-0.007331
41.320339,-0.007331
41.330348,-0.012219
41.340351,-0.007331
41.35036,-0.007331
41.360363,-0.012219
41.370365,-0.002444
41.380367,-0.017107
41.390369,-0.017107
41.400371,-0.002444
41.410373,-0.007331
41.420372,-0.007331
41.430374,-0.012219
41.440376,-0.012219
41.450374,-0.012219
41.460376,-0.002444
41.470375,-0.012219
41.480381,-0.007331
41.490379,-0.012219
41.500381,-0.012219
41.510387,-0.007331
41.520389,-0.012219
41.530387,-0.012219
41.540386,-0.002444
41.550392,-0.012219
41.560394,-0.007331
41.5704,-0.007331
41.580398,-0.012219
41.590404,-0.012219
41.60041,-0.002444
41.610416,-0.007331
41.620418,-0.012219
41.630424,-0.007331
41.640422,-0.012219
41.650424,-0.012219
41.66043,-0.002444
41.670433,-0.012219
41.680435,-0.002444
41.690441,-0.012219
41.700443,-0.012219
41.710449,-0.007331
41.720451,-0.012219
41.730453,-0.012219
41.740451,-0.007331
41.750461,-0.007331
41.760463,-0.007331
41.770465,-0.002444
41.780464,-0.017107
41.790466,-0.012219
41.800468,-0.007331
41.810474,-0.007331
41.820476,-0.007331
41.830478,-0.007331
41.84048,-0.007331
41.850482,-0.002444
41.860488,-0.002444
41.870494,-0.007331
41.880504,-0.002444
41.890502,-0.007331
41.900508,-0.002444
41.910507,0.002444
41.920513,-0.012219
41.930511,-0.007331
41.940517,-0.007331
41.950515,-0.007331
41.960521,0.002444
41.970527,-0.012219
41.980533,-0.012219
41.990535,-0.007331
42.000541,-0.012219
42.01054,-0.012219
42.020542,-0.012219
42.030548,-0.017107
42.040546,-0.012219
42.050552,-0.012219
42.06055,-0.017107
42.070552,-0.012219
42.080554,-0.007331
42.090564,-0.007331
42.100563,-0.007331
42.110569,0.002444
42.120571,-0.007331
42.130577,-0.007331
42.140579,-0.007331
42.150585,-0.002444
42.160583,0.007331
42.170589,-0.007331
42.180591,-0.002444
42.190593,-0.002444
42.200599,-0.002444
42.210601,-0.002444
42.220603,-0.002444
42.230602,-0.007331
42.240604,-0.002444
42.250602,-0.007331
42.260608,-0.002444
42.270606,-0.007331
42.280612,-0.002444
42.290622,-0.007331
42.300628,-0.002444
42.310634,-0.002444
42.32064,-0.007331
42.330642,-0.002444
42.340648,-0.007331
42.350646,-0.002444
42.360656,0.002444
42.370658,-0.012219
42.380664,-0.002444
42.390663,-0.002444
42.400665,-0.007331
42.410667,-0.002444
42.420673,-0.002444
42.430675,-0.007331
42.440681,0.002444
42.450683,-0.007331
42.460689,-0.007331
42.470687,-0.007331
42.480686,-0.012219
42.490692,-0.007331
42.500694,-0.007331
42.5107,-0.007331
42.520698,-0.007331
42.530704,-0.007331
42.540706,-0.007331
42.550708,-0.002444
42.560707,-0.012219
42.570709,-0.012219
42.580711,-0.002444
42.590713,-0.012219
42.600715,-0.007331
42.610717,-0.002444
42.620719,-0.007331
42.630718,-0.002444
42.640724,-0.007331
42.650722,-0.007331
42.660728,-0.002444
42.670726,-0.002444
42.680728,-0.007331
42.690727,0.002444
42.700733,-0.002444
42.710731,-0.007331
42.720733,-0.002444
42.730739,-0.002444
42.740745,-0.002444
42.750751,0.002444
42.760757,-0.002444
42.770759,-0.007331
42.780765,-0.002444
42.790763,-0.007331
42.800769,-0.002444
42.810771,-0.002444
42.82077,-0.012219
42.830776,-0.002444
42.840774,-0.007331
42.850776,-0.002444
42.860774,0.002444
42.87078,-0.012219
42.880783,-0.012219
42.890792,0.002444
42.900794,-0.007331
42.9108,0.002444
42.920803,-0.007331
42.930805,-0.012219
42.940803,0.002444
42.950809,-0.007331
42.960811,-0.007331
42.970821,-0.007331
42.980823,-0.007331
42.990825,-0.007331
43.000823,0.002444
43.010826,0.002444
43.020832,-0.007331
43.03083,-0.007331
43.040832,-0.007331
43.050834,-0.002444
43.06084,0.002444
43.070842,-0.012219
43.080852,-0.002444
43.090854,0.002444
43.10086,-0.007331
43.110862,-0.007331
43.120868,-0.012219
43.130867,-0.007331
43.140869,-0.007331
43.150871,0.002444
43.160873,0.002444
43.170871,-0.007331
43.180877,-0.007331
43.190879,0.002444
43.200885,-0.002444
43.210884,-0.007331
43.220882,-0.007331
43.230888,-0.002444
43.24089,-0.007331
43.250892,0.002444
43.26089,-0.007331
43.270893,-0.012219
43.280895,-0.002444
43.290897,-0.002444
43.300899,-0.007331
43.310905,0.012219
43.320903,-0.007331
43.330902,-0.007331
43.340904,0.002444
43.350902,-0.002444
43.360904,-0.002444
43.370906,-0.007331
43.380912,-0.012219
43.390911,-0.002444
43.400913,-0.002444
43.410915,-0.002444
43.420925,-0.002444
43.430927,-0.002444
43.440929,-0.007331
43.450927,-0.002444
43.460929,-0.007331
43.470928,-0.007331
43.480926,-0.002444
43.490932,0.002444
43.50093,-0.002444
43.510936,-0.002444
43.520935,-0.007331
43.530941,-0.002444
43.540939,-0.002444
43.550945,-0.007331
43.560943,-0.002444
43.570949,-0.007331
43.580951,-0.007331
43.590953,-0.002444
43.600955,-0.002444
43.610958,-0.007331
43.62096,0.002444
43.630962,-0.007331
43.640964,-0.002444
43.650962,-0.002444
43.660964,-0.007331
43.670974,-0.002444
43.680976,-0.007331
43.690975,-0.007331
43.700977,0.002444
43.710975,-0.002444
43.720977,-0.017107
43.730979,-0.002444
43.740978,-0.007331
43.750984,-0.007331
43.760982,-0.002444
43.770984,-0.012219
43.780986,-0.002444
43.790988,-0.002444
43.800987,-0.002444
43.810997,0.002444
43.820999,-0.007331
43.831008,-0.012219
43.841011,-0.007331
43.851016,-0.007331
43.861019,-0.007331
43.871021,-0.007331
43.881019,-0.017107
43.891021,-0.012219
43.901023,-0.012219
43.911029,-0.012219
43.921031,-0.017107
43.93103,-0.007331
43.941032,-0.012219
43.95103,-0.007331
43.961036,-0.012219
43.971038,-0.017107
43.981048,-0.012219
43.99105,-0.007331
44.001052,-0.012219
44.011054,-0.007331
44.021057,-0.012219
44.031059,-0.012219
44.041069,-0.002444
44.051067,0.002444
44.061073,-0.002444
44.071079,-0.002444
44.081081,-0.007331
44.091083,-0.002444
44.101089,0.002444
44.111091,-0.002444
44.121097,-0.007331
44.131095,-0.002444
44.141094,-0.007331
44.1511,0.007331
44.161102,-0.002444
44.171108,-0.007331
44.181106,-0.007331
44.191108,-0.002444
44.201114,-0.002444
44.211116,-0.002444
44.221118,-0.007331
44.231121,-0.007331
44.241127,-0.002444
44.251129,-0.002444
44.261127,-0.002444
44.271129,-0.002444
44.281127,-0.007331
44.291126,-0.002444
44.301136,-0.002444
44.311138,-0.002444
44.32114,-0.002444
44.331138,-0.002444
44.34114,-0.002444
44.351142,0.002444
44.361156,-0.007331
44.371154,-0.002444
44.381156,-0.002444
44.391155,-0.007331
44.401161,-0.002444
44.411163,-0.007331
44.421169,-0.012219
44.431175,-0.002444
44.441177,-0.002444
44.451175,-0.002444
44.461177,0.002444
44.471179,-0.007331
44.481182,-0.007331
44.491188,0.002444
44.501186,-0.007331
44.511192,-0.002444
44.52119,0.002444
44.531196,-0.002444
44.541198,0.002444
44.5512,-0.002444
44.561203,-0.007331
44.571208,-0.007331
44.581211,0.002444
44.591217,-0.002444
44.601215,-0.002444
44.611217,-0.002444
44.621219,-0.007331
44.631225,-0.002444
44.641231,0.002444
44.651237,-0.007331
44.661239,0.002444
44.671245,-0.007331
44.681247,-0.002444
44.691253,-0.002444
44.701251,-0.002444
44.71125,-0.002444
44.721252,-0.002444
44.731254,-0.007331
44.741256,-0.002444
44.751255,-0.002444
44.761257,-0.007331
44.771255,-0.007331
44.781257,-0.002444
44.791259,-0.002444
44.801261,0.002444
44.811264,-0.002444
44.821262,-0.007331
44.831264,0.002444
44.84127,-0.002444
44.851272,-0.007331
44.86127,-0.002444
44.871273,-0.007331
44.881275,0.002444
44.891277,-0.002444
44.901275,-0.002444
44.911281,-0.002444
44.921287,-0.007331
44.931289,-0.002444
44.941291,-0.002444
44.95129,-0.002444
44.961296,-0.007331
44.971298,-0.007331
44.9813,-0.012219
44.991306,-0.007331
45.001312,-0.007331
45.01131,-0.012219
45.021312,-0.002444
45.031314,-0.002444
45.04132,-0.007331
45.051326,-0.002444
45.061332,-0.007331
45.071331,-0.007331
45.081336,0.002444
45.091339,-0.002444
45.101348,-0.002444
45.111351,0.002444
45.121353,-0.012219
45.131351,-0.002444
45.141357,0.007331
45.151355,-0.007331
45.161361,-0.002444
45.17136,-0.007331
45.181358,-0.002444
45.19136,-0.007331
45.201362,-0.002444
45.211368,-0.002444
45.221374,0.002444
45.231384,-0.007331
45.241382,-0.017107
45.251388,-0.017107
45.261394,-0.031769
45.271396,-0.031769
45.281402,-0.031769
45.291404,-0.031769
45.301403,-0.036657
45.311405,-0.031769
45.321407,-0.036657
45.331413,-0.026882
45.341411,-0.021994
45.351413,-0.026882
45.361415,-0.017107
45.371421,-0.017107
45.38142,-0.012219
45.391422,-0.007331
45.401428,-0.012219
45.411426,-0.007331
45.421432,-0.007331
45.43143,-0.012219
45.441436,0.002444
45.451435,-0.007331
45.461441,-0.012219
45.471439,-0.002444
45.481445,-0.007331
45.491447,-0.007331
45.501457,-0.002444
45.511455,-0.002444
45.521461,-0.007331
45.531459,-0.002444
45.541458,-0.002444
45.55146,-0.002444
45.561462,0.002444
45.571468,-0.007331
45.58147,-0.007331
45.591472,0.002444
45.60147,-0.007331
45.611476,0.002444
45.621475,-0.007331
45.631481,-0.007331
45.641479,-0.002444
45.651485,-0.007331
45.661487,-0.007331
45.671493,-0.007331
45.681495,-0.007331
45.691501,-0.012219
45.701499,-0.007331
45.711498,-0.017107
45.721504,-0.017107
45.731502,-0.012219
45.741504,-0.017107
45.751502,-0.012219
45.761505,-0.007331
45.771507,-0.026882
45.781509,-0.012219
45.791511,-0.012219
45.801521,-0.017107
45.811527,-0.012219
45.821537,-0.012219
45.831535,-0.012219
45.841537,-0.007331
45.851535,-0.007331
45.861534,-0.012219
45.871536,-0.007331
45.881534,-0.012219
45.89154,-0.012219
45.901542,-0.007331
45.911544,-0.017107
45.921546,-0.007331
45.931549,-0.007331
45.941551,-0.012219
45.951557,-0.002444
45.961559,-0.007331
45.971561,-0.012219
45.981567,-0.007331
45.991573,-0.012219
46.001575,-0.007331
46.011577,-0.012219
46.021575,-0.021994
46.031581,-0.012219
46.041584,-0.017107
46.051582,-0.017107
46.061588,-0.017107
46.071586,-0.017107
46.081588,-0.017107
46.091587,-0.012219
46.101589,-0.012219
46.111591,-0.017107
46.121597,-0.007331
46.131595,-0.017107
46.141597,-0.017107
46.151599,-0.002444
46.161605,-0.021994
46.171604,-0.021994
46.181606,-0.012219
46.191608,-0.021994
46.20161,-0.012219
46.211612,-0.017107
46.221614,-0.021994
46.23162,-0.012219
46.241622,-0.021994
46.251628,-0.021994
46.261627,-0.017107
46.271629,-0.026882
46.281631,-0.021994
46.291637,-0.012219
46.301635,-0.017107
46.311641,-0.017107
46.321643,-0.017107
46.331642,-0.017107
46.341644,-0.017107
46.351642,-0.012219
46.361644,-0.017107
46.371646,-0.012219
46.381652,-0.017107
46.391651,-0.021994
46.401653,0.002444
46.411655,-0.021994
46.421661,-0.017107
46.431663,-0.012219
46.441665,-0.017107
46.451663,-0.012219
46.461666,-0.012219
46.471668,-0.021994
46.481666,-0.007331
46.491668,-0.017107
46.50167,-0.017107
46.511672,-0.012219
46.521671,-0.017107
46.531673,-0.017107
46.541675,-0.017107
46.551681,-0.017107
46.561683,-0.021994
46.571685,-0.017107
46.581687,-0.012219
46.591693,-0.017107
46.601699,-0.012219
46.611705,-0.021994
46.621707,-0.017107
46.631706,-0.017107
46.641712,-0.021994
46.651718,-0.012219
46.661724,-0.021994
46.671733,-0.021994
46.681732,-0.012219
46.691734,-0.017107
46.70174,-0.017107
46.711742,-0.012219
46.721744,-0.017107
46.731746,-0.017107
46.741748,-0.017107
46.75175,-0.021994
46.761756,-0.021994
46.771759,-0.021994
46.781764,-0.017107
46.791763,-0.017107
46.801769,-0.012219
46.811775,-0.021994
46.821781,-0.017107
46.831779,-0.017107
46.841785,-0.017107
46.851783,-0.007331
46.861789,-0.017107
46.871791,-0.017107
46.88179,-0.017107
46.891796,-0.017107
46.901798,-0.012219
46.9118,-0.017107
46.921798,-0.017107
46.9318,-0.007331
46.941802,-0.017107
46.951805,-0.021994
46.961803,-0.007331
46.971809,-0.012219
46.981811,-0.017107
46.991821,-0.012219
47.001823,-0.012219
47.011829,-0.017107
47.021827,-0.017107
47.031829,-0.021994
47.041828,-0.012219
47.05183,-0.007331
47.061836,-0.017107
47.071838,-0.017107
47.08184,-0.017107
47.091838,-0.021994
47.10184,-0.012219
47.111843,-0.017107
47.121856,-0.017107
47.131858,-0.012219
47.14186,-0.017107
47.151859,-0.017107
47.161869,-0.012219
47.171871,-0.017107
47.181877,-0.017107
47.191883,-0.012219
47.201889,-0.017107
47.211887,-0.012219
47.221889,-0.017107
47.231887,-0.021994
47.241886,-0.007331
47.251888,-0.012219
47.26189,-0.021994
47.271892,-0.012219
47.28189,-0.017107
47.2919,-0.012219
47.301898,-0.012219
47.311901,-0.017107
47.321903,-0.012219
47.331905,-0.012219
47.341907,-0.017107
47.351913,-0.012219
47.361911,-0.007331
47.37191,-0.021994
47.381916,-0.017107
47.391918,-0.017107
47.40192,-0.017107
47.411918,-0.017107
47.421924,-0.021994
47.431922,-0.021994
47.441928,-0.012219
47.451927,-0.021994
47.461929,-0.017107
47.471931,-0.012219
47.481933,-0.021994
47.491935,-0.017107
47.501941,-0.012219
47.51194,-0.021994
47.521938,-0.017107
47.531948,-0.012219
47.541946,-0.021994
47.551952,-0.012219
47.56195,-0.012219
47.57196,-0.021994
47.581962,-0.017107
47.591968,-0.017107
47.601966,-0.021994
47.611972,-0.017107
47.621971,-0.026882
47.631973,-0.026882
47.641971,-0.021994
47.651981,-0.036657
47.661983,-0.026882
47.671985,-0.021994
47.681983,-0.026882
47.691982,-0.021994
47.701984,-0.021994
47.711986,-0.026882
47.721992,-0.017107
47.731994,-0.017107
47.742,-0.017107
47.752002,-0.012219
47.762008,-0.021994
47.772006,-0.021994
47.782009,-0.012219
47.792007,-0.017107
47.802009,-0.017107
47.812011,-0.012219
47.822013,-0.021994
47.832012,-0.017107
47.842014,-0.012219
47.852016,-0.021994
47.862014,-0.021994
47.87202,-0.017107
47.882022,-0.021994
47.892028,-0.012219
47.90203,-0.021994
47.912036,-0.017107
47.922035,-0.017107
47.932037,-0.017107
47.942039,-0.017107
47.952049,-0.017107
47.962051,-0.021994
47.972053,-0.017107
47.982051,-0.012219
47.992057,-0.017107
48.002059,-0.017107
48.012065,-0.017107
48.022064,-0.021994
48.032062,-0.012219
48.042064,-0.021994
48.052066,-0.017107
48.062068,-0.021994
48.072071,-0.021994
48.082077,-0.017107
48.092079,-0.012219
48.102081,-0.021994
48.112079,-0.012219
48.122081,-0.017107
48.132083,-0.021994
48.142082,-0.012219
48.152088,-0.017107
48.162086,-0.021994
48.172092,-0.017107
48.18209,-0.021994
48.192092,-0.017107
48.202091,-0.012219
48.212093,-0.021994
48.222091,-0.017107
48.232093,-0.017107
48.242095,-0.021994
48.252101,-0.021994
48.2621,-0.017107
48.272106,-0.021994
48.282108,-0.017107
48.292106,-0.017107
48.302108,-0.017107
48.31211,-0.021994
48.322113,-0.021994
48.332111,-0.021994
48.342113,-0.017107
48.352119,-0.021994
48.362125,-0.021994
48.372123,-0.012219
48.382129,-0.026882
48.392127,-0.017107
48.40213,-0.021994
48.412136,-0.026882
48.422134,-0.017107
48.43214,-0.017107
48.442142,-0.017107
48.452148,-0.012219
48.46215,-0.021994
48.472152,-0.021994
48.482151,-0.017107
48.492156,-0.017107
48.502155,-0.021994
48.512157,-0.021994
48.522159,-0.021994
48.532161,-0.017107
48.542163,-0.017107
48.552162,-0.026882
48.562168,-0.012219
48.572177,-0.017107
48.58218,-0.017107
48.592182,-0.012219
48.602188,-0.021994
48.612186,-0.021994
48.622196,-0.007331
48.632194,-0.021994
48.642196,-0.017107
48.652198,-0.017107
48.6622,-0.021994
48.672199,-0.017107
48.682205,-0.002444
48.692207,-0.012219
48.702217,-0.017107
48.712215,-0.021994
48.722225,-0.017107
48.732227,-0.012219
48.742233,-0.012219
48.752235,-0.021994
48.762237,-0.012219
48.772239,-0.012219
48.782245,-0.012219
48.792243,-0.012219
48.802242,-0.017107
48.812248,-0.007331
48.822246,-0.017107
48.832248,-0.017107
48.842247,-0.012219
48.852249,-0.017107
48.862247,-0.017107
48.872249,-0.012219
48.882251,-0.012219
48.892257,-0.017107
48.902256,-0.012219
48.912254,-0.017107
48.92226,-0.017107
48.932262,-0.012219
48.942264,-0.012219
48.952266,-0.012219
48.962268,-0.007331
48.972267,-0.017107
48.982269,-0.007331
48.992267,-0.002444
49.002273,-0.017107
49.012271,-0.012219
49.022277,-0.012219
49.032276,-0.012219
49.042278,-0.002444
49.052288,-0.017107
49.062286,-0.017107
49.072296,-0.007331
49.082294,-0.012219
49.0923,-0.017107
49.102298,-0.012219
49.112304,-0.017107
49.122303,-0.007331
49.132305,-0.012219
49.142307,-0.012219
49.152309,-0.017107
49.162307,-0.017107
49.172309,-0.017107
49.182308,-0.012219
49.192306,-0.007331
49.202308,-0.017107
49.21231,-0.012219
49.222312,-0.012219
49.232318,-0.012219
49.242321,-0.007331
49.252323,-0.021994
49.262325,-0.012219
49.272327,-0.012219
49.282329,-0.007331
49.292331,-0.002444
49.302333,-0.012219
49.312339,-0.017107
49.322345,-0.007331
49.332344,-0.007331
49.342342,-0.007331
49.352344,-0.007331
49.362342,-0.012219
49.372344,-0.012219
49.382347,-0.007331
49.392353,-0.007331
49.402351,-0.012219
49.412357,-0.002444
49.422355,-0.007331
49.432357,-0.002444
49.442356,-0.002444
49.452358,-0.012219
49.462364,-0.007331
49.472366,-0.007331
49.482368,0.002444
49.49237,-0.002444
49.502376,-0.012219
49.512374,-0.007331
49.522377,-0.002444
49.532375,-0.017107
49.542381,-0.002444
49.552379,-0.007331
49.562381,-0.012219
49.57238,-0.002444
49.582382,-0.007331
49.592388,-0.007331
49.602386,-0.007331
49.612392,-0.002444
49.62239,-0.007331
49.632396,-0.002444
49.642395,-0.012219
49.652397,-0.017107
49.662399,-0.002444
49.672405,-0.012219
49.682407,-0.017107
49.692413,-0.012219
49.702411,-0.021994
49.712417,-0.017107
49.722419,-0.012219
49.732421,-0.012219
49.742424,-0.017107
49.752422,-0.017107
49.762428,-0.017107
49.77243,-0.012219
49.782432,-0.012219
49.79243,-0.012219
49.802433,-0.012219
49.812431,-0.021994
49.822437,-0.012219
49.832435,-0.002444
49.842437,-0.007331
49.852436,-0.012219
49.862434,-0.012219
49.872436,-0.012219
49.882438,-0.007331
49.89244,-0.007331
49.902439,-0.012219
49.912441,-0.012219
49.922439,-0.002444
49.932445,-0.012219
49.942443,-0.007331
49.952442,-0.012219
49.962444,-0.007331
49.972446,-0.007331
49.982452,-0.007331
49.99245,-0.012219
50.002452,-0.012219
50.012451,-0.017107
50.022457,-0.012219
50.032455,-0.002444
50.042457,-0.007331
50.052459,-0.007331
50.062469,-0.017107
50.072467,-0.012219
50.082466,-0.007331
50.092479,-0.007331
50.102481,-0.012219
50.11248,-0.007331
50.122482,-0.012219
50.132484,-0.007331
50.142486,-0.012219
50.152492,-0.017107
50.162494,-0.012219
50.1725,-0.012219
50.182498,-0.017107
50.192504,-0.021994
50.202507,-0.026882
50.212516,-0.036657
50.222515,-0.031769
50.232517,-0.031769
50.242515,-0.036657
50.252521,-0.036657
50.262519,-0.041544
50.272518,-0.036657
50.28252,-0.026882
50.292522,-0.036657
50.302528,-0.026882
50.312526,-0.026882
50.322532,-0.026882
50.332538,-0.021994
50.342544,-0.017107
50.352546,-0.026882
50.362556,-0.017107
50.372554,-0.017107
50.382556,-0.017107
50.392562,-0.007331
50.402568,-0.021994
50.41257,-0.017107
50.422573,-0.012219
50.432575,-0.012219
50.442577,-0.007331
50.452575,-0.012219
50.462581,-0.017107
50.472579,-0.007331
50.482585,-0.007331
50.492584,-0.007331
50.502586,-0.012219
50.512588,-0.007331
50.522586,-0.012219
50.532588,-0.012219
50.542591,-0.007331
50.552593,-0.012219
50.562595,-0.012219
50.572597,-0.017107
50.582599,-0.007331
50.592605,-0.007331
50.602607,-0.021994
50.612609,-0.012219
50.622608,-0.002444
50.632606,-0.012219
50.642608,-0.002444
50.652614,-0.017107
50.66262,-0.007331
50.672622,-0.007331
50.682624,-0.012219
50.692626,-0.012219
50.702629,-0.012219
50.712631,-0.012219
50.722633,-0.012219
50.732631,-0.002444
50.742633,-0.012219
50.752632,-0.007331
50.76263,-0.012219
50.772632,-0.012219
50.78263,0.002444
50.792633,-0.012219
50.802631,-0.017107
50.812641,-0.012219
50.822647,-0.007331
50.832649,-0.012219
50.842651,-0.007331
50.852657,-0.012219
50.862659,-0.012219
50.872661,-0.007331
50.882663,-0.007331
50.892669,-0.002444
50.902671,-0.012219
50.912677,-0.007331
50.922679,-0.007331
50.932685,-0.012219
50.942684,-0.012219
50.952682,-0.007331
50.962688,-0.007331
50.97269,-0.012219
50.982692,0.002444
50.992694,-0.012219
51.0027,-0.012219
51.012706,-0.007331
51.022708,-0.012219
51.032711,-0.007331
